text,x,y,z
Google,10.991846,-24.762518,17.832027
Hong,-12.605325,-6.4973865,18.214802
Hong,-12.605325,-6.4973865,18.214802
Gapminder,8.166813,-30.844639,7.4554567
Chartsbin,14.2198925,-25.075865,5.124926
World,-5.9764256,-0.9022133,16.427565
Term,-0.68424004,-15.232483,18.630297
Options,13.168183,9.598873,-15.247237
Focus,6.068079,-3.3035758,-9.458115
Provide,4.442069,8.176012,-17.290983
Use,-1.010181,18.454523,-15.588281
Term,3.2746956,-22.545437,15.659219
Options,13.557819,9.4852085,-15.808483
Examples,-9.259305,2.5200758,36.35021
zfjhk2utm_campaignshareutm_mediumcopyrcex0share,2.534855,-30.459433,7.994778
Term,-0.49169263,-16.87792,17.80484
Options,13.557819,9.4852085,-15.808483
Combined,-2.0506272,7.9528985,-2.9863696
Eg,-9.367915,2.9507325,28.398052
Use,-1.9788811,17.829268,-15.923738
Examples,-10.101647,4.243204,35.778976
Term,-0.89106953,-18.662403,17.15304
What,-23.658972,10.921764,-33.83264
Graphic,15.485985,-10.91795,-1.1423032
information,-2.1715035,-20.323751,-1.597353
intended,3.6405873,-1.9016544,-20.98422
information,-2.011189,-19.338612,-1.3991818
Information,-1.8831346,-19.444986,1.9485346
itself,-10.862016,5.7101483,11.176396
When,-9.963131,42.790733,6.1285357
understanding,-4.0263076,-17.505411,-20.58068
Term,-1.9321653,-16.085205,15.812194
Useful,4.4511294,-15.67934,-22.468973
Easelly,-13.418743,-1.1531684,-7.437448
Free,-5.588486,3.732069,-11.879972
Customizing,25.251059,0.23582199,-13.780787
Explore,-5.068257,-12.681751,-7.0445685
Term,-0.45086595,-15.896735,14.69611
Useful,4.4511294,-15.67934,-22.468973
Piktochartcom,6.9744506,-25.729698,5.45023
Grid,12.931609,-12.149103,21.02199
Resize,5.4803023,12.288889,-3.4435086
Easy,-13.849029,-1.1350509,-8.211223
Term,2.883273,-23.36184,15.817966
Useful,5.078044,-15.99701,-21.872002
Infogram,6.557785,-25.618017,5.344196
Wide,-18.743126,-13.166072,8.631356
More,-19.240551,7.659322,-5.651034
Builtin,-6.827202,5.0693192,-15.091526
Adding,-12.2913,6.9899945,-33.432026
embed,26.22922,-20.02812,-6.6259475
Term,2.883273,-23.36184,15.817966
Useful,4.268969,-15.682187,-21.564901
Visually,12.339847,-24.809475,-10.605316
With,-5.708625,12.278495,-5.999333
Discover,-5.0281634,-12.749507,-7.015227
Preplanned,4.563724,-2.155273,-19.957499
Term,-0.96409184,-17.825247,15.39246
Examples,-7.7318115,3.9209538,36.44569
South,-2.8688526,-3.9542875,18.111849
Title,1.1097828,-17.262604,10.585602
Term,1.0425026,-17.039282,15.305474
Examples,-7.786522,5.5963826,35.021404
South,-2.8688526,-3.9542875,18.111849
Title,1.1097828,-17.262604,10.585602
Term,1.5013549,-16.802006,17.171736
Examples,-10.101647,4.243204,35.778976
Wealth,2.4569159,-1.6065911,-14.343805
reported,2.5205216,-19.704931,-2.1874118
jnsM,-0.6258312,-27.97811,6.3805394
Term,0.7538672,-18.219597,18.173088
Examples,-7.7318115,3.9209538,36.44569
Wealth,2.4569159,-1.6065911,-14.343805
Term,0.89171934,-16.455877,18.933722
Examples,-9.737666,6.199106,35.02322
New,10.855529,20.55045,-33.039543
Digital,15.13306,-12.162749,-2.8393621
migration,-6.0382447,1.5782133,-0.25080743
bigdata,-21.767954,-14.9829855,8.392181
Term,-2.0925639,-15.807317,17.645473
Examples,-8.916706,5.518078,36.82527
New,10.855529,20.55045,-33.039543
Term,0.8209855,-15.087945,17.710096
Examples,-8.4745865,3.7526114,34.74579
Womens,-1.3178939,5.815146,20.95622
Which,-17.461,19.066032,-23.9981
gender,-3.7712836,7.6034737,22.741804
interactive2014feb04womensrightscountrybycountryinteractive,2.8910332,-24.474823,2.7648833
Term,-2.246868,-17.513117,16.917181
Examples,-7.786522,5.5963826,35.021404
Term,-1.7215314,-17.79872,19.843805
Examples,-9.692539,4.6768603,33.649296
How,4.708374,32.54271,-27.539738
youwereborninfluencesyourpoliticshtml,24.724003,-8.496309,-3.8489387
Term,-1.7215314,-17.79872,19.843805
Examples,-9.692539,4.6768603,33.649296
Term,-1.7215314,-17.79872,19.843805
In,-3.7465603,33.081203,4.237475
Data,4.2029405,1.955394,40.477776
poster,12.558741,-3.48072,10.120047
Apart,-16.038303,7.0474205,14.650439
story,2.8712256,-17.723572,8.263683
Term,-1.7215314,-17.79872,19.843805
In,-0.843583,33.719906,2.497969
Prepare,7.710769,3.757716,-19.601099
methods,-17.24642,-14.473859,27.514097
Articulate,8.499572,-7.3549223,-22.447742
Use,0.5881864,18.73683,-12.508969
Apart,-16.037947,7.0474834,14.650183
results,-0.18938111,-6.5518217,-7.929019
outcomes,-0.482559,-5.65988,-8.209806
Show,12.370011,-6.327605,-7.593636
Term,-1.7215314,-17.79872,19.843805
In,-1.7477688,32.748882,4.1856413
No,-9.388066,31.998734,-5.688092
have,-25.608273,19.666304,2.5249803
Deliverables,29.117655,-1.1073552,0.56088316
PPTvisualization,16.73886,-22.55588,-1.7962334
sets,15.50593,11.475357,1.4944409
Due,-26.925398,-3.6968102,4.941516
December,-18.416992,1.7841494,30.676811
Where,-23.913975,11.202575,-21.200418
CanvasAssignmentTerm,3.6947196,-23.51546,14.260398
PART,-33.792072,-4.830567,24.204165
Inclass,-16.396708,-34.335697,18.2093
Time,-5.2257,18.021269,29.787237
SM,-6.5077233,-41.230656,6.203006
Understanding,-8.513744,-21.291344,-23.1019
Week,-17.763475,9.7870655,30.084633
Dr,31.439379,22.780058,20.742466
chenyanghecuhkeduhk,-32.79445,-16.384365,7.692506
Design,24.926247,15.628495,-7.877996
Dashboard,27.982277,-1.6058291,11.787439
Exercise,9.949366,41.094067,2.849743
PART,-33.2046,-7.1867285,33.42102
Design,24.926247,15.628495,-7.877996
Design,24.926247,15.628495,-7.877996
Data,4.2029405,1.955394,40.477776
Design,37.743332,7.149495,-10.681729
Design,24.926247,15.628495,-7.877996
Design,24.926247,15.628495,-7.877996
Design,24.926247,15.628495,-7.877996
representation,20.710865,-6.2911777,-19.637794
Annotation,35.89955,-17.517912,11.102232
After,-1.7452788,10.324772,5.0433617
optimize,5.2929173,10.664799,-4.8282585
It,-44.578495,11.811709,0.4319209
difficult,-15.756641,0.5245069,-0.9607577
overwhelming,-18.3643,0.72561246,1.092933
Annotation,37.31403,-23.345442,13.979006
There,-29.384094,22.861952,-10.493789
annotation,16.888594,-29.704798,22.234901
Annotation,27.183119,-25.132925,21.162077
Project,33.675194,-1.5645877,0.7895485
Headings,28.340416,-12.669114,11.888271
Introductions,23.394583,3.5086405,-2.1910167
User,4.0789757,4.3560867,21.827654
Footnotes,30.469652,-13.719138,15.598803
Annotation,33.45227,-21.21007,13.236426
Project,35.853245,-11.886669,6.2501435
Headings,28.340416,-12.669114,11.888271
Including,-12.673425,9.517277,-12.186117
usually,-26.653177,-13.610576,-8.035904
Annotation,33.11719,-19.229969,16.807177
Project,31.522736,1.6617389,-2.9364774
Headings,28.90653,-12.781957,11.7612505
Annotation,29.538656,-22.63751,14.4722
Project,27.357632,-6.713425,1.926174
Introductions,23.394583,3.5086405,-2.1910167
These,-37.58865,6.4521832,-9.201257
background,10.853439,-7.4564896,8.7358
presenting,17.067686,-3.029575,-5.1453295
reader,5.3573427,9.902357,22.637772
Annotation,29.979996,-17.492283,19.990929
Project,32.91277,8.257836,2.787814
Introductions,23.35562,3.474022,-1.2532374
terms,3.319662,-15.279013,16.176758
activity,8.157081,34.07283,5.159679
Details,-6.9929867,-19.889902,1.3797843
An,-43.511505,0.045453973,-4.5067196
Expression,22.666971,-10.308643,-22.464127
possibly,-7.6558633,25.033583,2.4586215
Annotation,39.586838,-22.330053,18.009367
Project,26.117193,0.7089855,3.2137032
Introductions,23.35562,3.474022,-1.2532374
Annotation,37.757652,-18.315338,15.8022585
Project,29.924078,3.9887762,1.2303526
User,4.0789757,4.3560867,21.827654
These,-37.859425,7.025021,-10.341031
instructions,-2.898982,-18.246098,2.415647
features,3.5108147,25.429306,6.3489947
just,-26.956343,-4.396027,-3.5544882
correctly,-9.987029,-13.570841,-0.47051686
Annotation,35.208298,-17.093946,20.293169
Project,23.268257,-3.9617515,5.6029887
Footnotes,30.469652,-13.719138,15.598803
Usually,-27.798391,-12.34982,-7.568111
administrative,-2.8383954,-29.840958,-4.8814754
of,-15.1259775,26.808756,13.346017
version,-11.1885805,-14.0584545,11.212259
Annotation,26.667059,-20.803293,17.693586
Project,32.283863,-5.7132726,-1.4036998
Footnotes,30.469652,-13.719138,15.598803
Annotation,32.940327,-25.22565,22.381973
Chart,19.60132,-27.597822,10.007895
Reader,4.9680786,10.557715,21.372776
Chart,21.55856,-34.019203,10.061142
Legends,-2.8783925,0.19409002,27.000917
Data,4.2029405,1.955394,40.477776
Captions,28.48084,-16.46038,13.655352
Annotation,30.895184,-26.917645,17.71727
Chart,22.936512,-35.349415,15.842951
Reader,4.818674,9.992966,21.350319
Annotation,35.415405,-21.617126,20.423689
Chart,21.751268,-32.007423,5.428789
Reader,5.3664937,10.070905,21.190388
Annotation,35.449436,-25.133442,17.880022
Chart,19.2994,-31.686668,13.679841
Chart,24.025997,-25.175291,12.693439
Most,-21.511955,-14.854082,-2.7962687
labels,5.391081,-5.9286594,31.80438
Axis,-8.871161,-3.825499,6.906557
single,-28.305143,-9.052892,1.2681515
Axis,-9.540156,-3.6910527,7.0710077
value,-12.553694,-20.453281,34.703304
Value,-12.107342,-23.104254,30.08758
Typically,-22.492891,-9.0845,-8.873142
sizes,-12.445105,-15.362318,8.458355
Annotation,13.561791,-33.691727,26.240707
Chart,25.411642,-31.169996,13.117081
Chart,20.140509,-27.002012,9.557787
Annotation,33.1975,-25.927465,14.047817
Chart,20.140509,-27.002012,9.557787
Chart,23.050585,-30.32418,9.838326
Annotation,13.561791,-33.691727,26.240707
Chart,19.636068,-27.575834,3.759349
Legends,-2.8796961,0.19524571,27.002726
Annotation,34.564053,-25.52905,8.940216
Chart,16.250772,-31.05489,8.655103
Data,4.2029405,1.955394,40.477776
indicate,10.783689,-6.8008075,-20.518595
average,-20.45501,-0.84193057,2.6282387
different,-21.13464,0.32782143,-21.954466
Annotation,13.561791,-33.691727,26.240707
Chart,22.57255,-28.758863,16.494316
Data,4.2029405,1.955394,40.477776
Annotation,35.791092,-21.324213,16.72142
Chart,19.637024,-27.612595,9.09036
Captions,28.48084,-16.46038,13.655352
These,-37.859425,7.025021,-10.341031
about,-11.153222,17.019632,14.303915
If,-7.026427,28.26345,-16.523142
Annotation,24.76493,-20.425287,30.226534
Chart,14.6539,-30.132137,14.43659
Captions,28.48084,-16.46038,13.655352
Annotation,24.76493,-20.425287,30.226534
An,-43.511505,0.045453973,-4.5067196
some,-31.04661,1.9481164,-3.9138877
annotation,16.888594,-29.704798,22.234901
employed,-2.1172433,1.3816373,-22.083954
Filmographics,29.40956,-26.6027,-0.4961399
visualization,15.137095,-19.425962,-7.31503
Annotation,24.76493,-20.425287,30.226534
Typography,8.279572,-12.17597,14.222557
Most,-21.511955,-14.854082,-2.7962687
will,-23.38334,18.056398,7.4336805
letters,9.136351,-13.432959,14.811653
style,7.970088,-11.136981,13.252383
such,-27.616049,9.133815,-9.707713
one,-29.126265,-7.736924,1.2592894
Type,-2.0595021,-25.433298,19.059532
choice,19.248623,5.094856,-15.713801
Annotation,13.561791,-33.691727,26.240707
Typography,8.279513,-12.175944,14.222559
In,-3.001167,33.124046,2.1506686
combination,-0.871437,8.64351,-2.9881923
are,-20.980415,27.481323,3.3988745
display,14.199238,-6.3531637,-5.9163775
Just,-27.080185,-4.435465,-3.540731
suggest,-6.633938,9.203818,-24.211061
across,-17.07003,11.681048,12.607628
smaller,-10.942499,5.1082807,-6.692337
Annotation,24.76493,-20.425287,30.226534
Annotation,24.76493,-20.425287,30.226534
When,-11.641494,39.49,1.7395837
use,6.1819415,20.085665,-18.175535
design,26.069613,3.324615,-10.093438
establishing,14.308492,7.5016837,-2.5844452
Ensuring,6.716819,11.477517,-21.537392
trustworthiness,9.321437,-18.760267,-16.489576
influence,26.196981,-8.6725855,-5.958321
Annotation,24.76493,-20.425287,30.226534
Annotation,24.76493,-20.425287,30.226534
Formulating,16.232796,2.0997348,-34.644688
Above,-7.3127484,8.449959,8.097559
judgment,3.5885425,-14.246846,-8.444643
assistance,0.8160498,0.33910033,-11.258313
What,-23.658972,10.921764,-33.83264
Annotation,13.561791,-33.691727,26.240707
Annotation,24.76493,-20.425287,30.226534
Formulating,21.44798,8.149587,-35.76506
Annotation,24.76493,-20.425287,30.226534
Annotation,24.76493,-20.425287,30.226534
Formulating,21.44798,8.149587,-35.76506
For,1.9867547,44.209667,-7.2666306
surface,1.6012051,-7.966597,17.097593
exploratory,11.601949,-17.247875,-25.71919
towards,-13.043486,13.010179,9.866512
features,3.5108147,25.429306,6.3489947
If,-7.026427,28.26345,-16.523142
will,-23.31175,20.20888,8.352914
precision,-8.344474,-15.595973,1.2422651
might,-10.206961,22.531775,3.620414
Annotation,24.76493,-20.425287,30.226534
Annotation,24.76493,-20.425287,30.226534
Formulating,16.079824,2.1675797,-33.52345
influence,26.196981,-8.6725855,-5.958321
Annotation,24.76493,-20.425287,30.226534
Annotation,24.76493,-20.425287,30.226534
Establishing,16.124058,6.7003603,-1.5091866
Are,-22.779207,27.168383,-0.17561394
overlays,11.961115,-9.55313,8.103582
detailed,-9.863323,-19.863617,0.25156403
Annotation,7.243657,-27.499603,24.562075
Design,24.926247,15.628495,-7.877996
elegance,5.6688457,-9.679523,-22.13935
Adding,-12.2913,6.9899945,-33.432026
patronizing,8.019337,-12.610118,-10.928091
visualisation,14.627569,-25.352722,-2.8150647
information,-3.031696,-20.085863,-1.1060191
visualisation,13.849297,-24.88363,-2.6611238
treatment,5.870242,-16.741583,-30.419058
Annotation,13.561791,-33.691727,26.240707
Design,35.0083,26.938383,-11.185481
Trustworthy,9.135889,-21.140844,-18.350351
Maximize,-19.259026,-8.473524,3.857797
transparent,3.6550992,-7.6649857,17.42132
Accessible,-8.299232,-1.7027767,-10.798323
What,-23.658972,10.921764,-33.83264
complexity,-3.3458874,-3.7368462,-13.832171
Elegant,6.5234923,-8.909715,-23.365526
Minimise,-19.264343,-8.466569,3.8835046
merits,-0.27614197,-3.0840926,-9.160014
disruption,-3.1537395,-4.4590707,-6.493478
PART,-33.792072,-4.830567,24.204165
Dashboard,31.28008,-2.593067,10.096317
Dashboard,31.55396,-2.5290937,11.764989
How,3.8579085,33.23285,-25.363003
When,-16.65741,39.27873,8.249819
are,-20.564165,26.466362,3.099334
Dashboards,25.676498,-4.470434,17.303463
Welldesigned,6.3533545,-8.756799,-25.152515
perhaps,-7.4467554,24.970291,3.4654438
Dashboard,30.236443,-0.8659765,11.21679
Dashboard,31.938093,-3.7831807,23.60405
Why,-3.0728357,15.772077,-37.36023
Relying,-13.5679,0.30044985,-23.688595
accomplishes,2.713093,6.0833282,-24.683386
Specifically,-13.104773,-14.989003,-2.5181422
data,19.57299,-8.76693,37.07749
outliers,-21.823954,-17.08994,-14.34074
Dashboard,29.836615,-2.2973962,10.848564
1Size,-10.450074,-18.603737,10.235523
2Employ,-3.166656,-0.7807146,-24.408503
3Use,-6.0658298,0.10982,-30.981068
4Build,-7.495461,-2.7029614,-28.52009
5Limit,-8.39987,-1.5833788,-31.519636
6Use,-7.569907,0.5409513,-30.591946
7Avoid,0.3880775,20.558973,-21.432774
particular,-12.679562,-17.77279,-2.2164733
Dashboard,31.938093,-3.7831807,23.60405
1Size,-10.285941,-18.42212,10.818759
fit,16.963364,17.298626,-22.577744
available,-7.264296,3.3908896,-11.77764
Dashboard,30.174412,-1.9493937,12.459727
1Size,-10.450074,-18.603737,10.235523
Design,35.0083,26.938383,-11.185481
determining,5.311955,-9.90483,-4.8050203
consumption,3.9511359,-0.6373211,-28.295454
For,1.9867547,44.209667,-7.2666306
For,1.9867547,44.209667,-7.2666306
Webembedded,23.420935,-18.465948,-7.216911
Dashboard,31.43786,0.8342993,13.232486
2Employ,-3.166656,-0.7807146,-24.408503
dashboard,27.085852,-7.0830965,23.695175
design,26.869974,3.4517388,-10.532559
generally,-22.303314,-10.003233,-10.458162
lower,7.119801,10.8063965,-3.1167061
unless,-10.167962,21.143911,-11.08299
elsewhere,-23.917156,7.9246116,-16.671947
Dashboard,32.030655,-1.5307242,13.097053
2Employ,-3.166656,-0.7807146,-24.408503
dashboard,27.550665,-7.2277427,23.361172
Dashboard,29.234627,-0.47681996,12.537188
3Use,-6.0138116,0.12614773,-30.308455
Employing,-2.5932832,-2.1337802,-23.852962
confusing,-16.276552,-0.6566859,-1.5920027
By,-4.426713,17.446453,-6.5646853
Dashboard,30.801111,-0.5821989,13.039907
4Build,-7.495664,-2.7046905,-28.518478
Achieving,2.3098652,6.7019434,-25.13417
large,-21.187426,-13.709571,8.303064
Show,12.127549,-6.863207,-7.22723
Then,-12.290474,31.835485,4.446382
Dashboard,27.851948,1.7570015,13.482737
Too,-23.364649,16.594412,15.886173
Try,-1.8631811,13.51722,-21.985865
Dashboard,27.733131,-3.2808757,9.11824
Placing,1.5203512,-0.5097208,8.920152
action,8.144967,34.04747,5.162546
Use,-0.5222334,17.418068,-15.162861
dashboards,24.905214,-4.8082733,17.532198
Place,0.64010376,-0.19529745,9.3286915
marks,3.7055137,-3.2707145,25.746897
Dashboard,31.938093,-3.7831807,23.60405
Dashboard,32.920162,0.051138118,10.506275
Trying,-2.878983,14.131477,-22.666822
best,-19.85844,-9.083273,-2.0303113
Make,11.037737,4.8895574,-27.32405
Strive,-4.1489697,15.22273,-23.467632
Dashboard,32.920162,0.051138118,10.506275
Dashboard,32.920162,0.051138118,10.506275
Dashboard,32.920162,0.051138118,10.506275
Building,16.419815,27.664492,-17.511953
Dashboard,30.065378,1.427797,10.189606
Main,-14.187215,6.554906,5.031481
Items,12.187716,3.1070254,18.926254
Item,11.25998,2.9323807,22.539751
Item,9.578731,2.2112427,21.413319
Item,9.578731,2.2112427,21.413319
Item,9.578731,2.2112427,21.413319
Item,16.370255,2.315397,19.713074
Dashboard,29.382496,-4.5451894,12.741783
Dashboard,27.851948,1.7570015,13.482737
Dashboard,26.805017,0.43087786,9.255156
Dashboard,29.613874,-1.5371189,15.4121065
Dashboard,30.68775,1.9941138,11.765616
Dashboard,30.018675,0.14401808,9.1678915
Dashboard,29.025686,0.44631764,10.982238
Items,12.187716,3.1070254,18.926254
Item,9.578731,2.2112427,21.413319
Item,9.578731,2.2112427,21.413319
Item,9.578731,2.2112427,21.413319
Dashboard,30.433203,-1.4643829,9.172302
Creating,31.250093,11.568328,-28.626223
After,-1.7452788,10.324772,5.0433617
worksheets,9.061395,-20.595308,11.607095
Dashboard,29.132864,-0.92018574,10.167799
Defining,24.454271,-12.589922,-32.033787
entire,-24.344608,2.4818509,0.037033606
Fixed,-17.879425,6.003762,22.089584
Automatic,15.035284,-13.452777,-4.776388
Range,-3.5735195,-6.521789,7.666725
dashboard,27.550665,-7.2277427,23.361172
Dashboard,30.183298,0.59563017,12.017408
Creating,31.250093,11.568328,-28.626223
Default,-20.73403,-3.3645296,-4.7644258
Selecting,25.491108,7.1876855,-22.571764
Dashboard,32.920162,0.051138118,10.506275
Using,-6.050316,13.763013,-12.2613735
steps,-22.52886,-16.109846,32.37627
1Drag,-9.533762,-19.6366,20.489597
2Drag,-9.527742,-19.658749,20.498283
container,11.335606,-2.8532,12.124078
3Place,-5.710558,-2.1520875,-32.644886
4Adjust,-8.253982,-1.4410299,-28.131948
5Position,-6.5685167,-2.4251072,-32.342583
6Associate,-11.766288,-4.9333196,-19.075022
Dashboard,31.938093,-3.7831807,23.60405
Using,-5.215612,12.8511715,-12.187394
Dashboard,32.920162,0.051138118,10.506275
Using,-5.4390817,13.421914,-13.002429
Dashboard,32.920162,0.051138118,10.506275
Fitting,17.380045,18.958523,-24.680374
1Ensure,4.95317,12.814699,-21.778994
2Create,8.569601,11.396628,-37.860985
3Improve,-5.474628,-3.1865191,-40.176346
Dashboard,30.729507,-8.573094,27.977016
Fitting,17.380045,18.958523,-24.680374
1Ensure,4.9543386,12.813426,-21.778818
Dashboard,30.729507,-8.573094,27.977016
Fitting,18.410301,17.414,-24.860037
2Create,8.569601,11.396628,-37.860985
Dashboard,32.920162,0.051138118,10.506275
Fitting,18.410301,17.414,-24.860037
3Improve,-7.497621,-0.10638116,-42.46868
Jump,-13.718079,-15.455609,18.091116
Dashboard,32.920162,0.051138118,10.506275
Fitting,17.380045,18.958523,-24.680374
3Improve,-7.031713,-0.9634408,-41.77344
Dashboard,32.920162,0.051138118,10.506275
Fitting,17.380045,18.958523,-24.680374
3Improve,-6.6424613,-3.2089932,-39.59645
Dashboard,32.920162,0.051138118,10.506275
Fitting,17.380045,18.958523,-24.680374
3Improve,-5.474628,-3.1865191,-40.176346
Dashboard,32.920162,0.051138118,10.506275
Fitting,18.410301,17.414,-24.860037
3Improve,-6.6424613,-3.2089932,-39.59645
Add,-12.976982,6.3433404,-35.70542
Dashboard,32.920162,0.051138118,10.506275
Fitting,17.380045,18.958523,-24.680374
3Improve,-5.474628,-3.1865191,-40.176346
Replace,5.021823,16.132067,1.9127272
Dashboard,32.920162,0.051138118,10.506275
Fitting,17.380045,18.958523,-24.680374
3Improve,-5.474628,-3.1865191,-40.176346
Dashboard,30.729507,-8.573094,27.977016
Adding,-12.2913,6.9899945,-33.432026
RightclickEdit,36.524323,-3.8823452,-13.176832
Dashboard,32.920162,0.051138118,10.506275
Adding,-13.026049,7.9338083,-33.96048
Editing,37.746235,1.6279167,-18.22493
changes,6.4315586,16.457499,6.48764
Dashboard,32.920162,0.051138118,10.506275
Embedding,24.890324,-18.958693,-6.4353876
Dashboard,32.920162,0.051138118,10.506275
Embedding,24.890324,-18.958693,-6.4353876
Dashboard,32.920162,0.051138118,10.506275
Embedding,24.571291,-19.70516,-6.8789415
Dashboard,32.920162,0.051138118,10.506275
Embedding,24.890324,-18.958693,-6.4353876
Dashboard,32.920162,0.051138118,10.506275
Dashboard,32.920162,0.051138118,10.506275
Only,-29.858927,-5.0024524,-3.3175213
same,-15.06875,0.23598483,-15.680308
Dashboard,32.920162,0.051138118,10.506275
Dashboard,32.920162,0.051138118,10.506275
Only,-29.858946,-5.002392,-3.3175292
highlighted,7.9303555,-6.537871,-12.826667
Attention,-2.8077526,-10.0291605,-18.797585
Dashboard,32.920162,0.051138118,10.506275
Dashboard,32.920162,0.051138118,10.506275
Dashboard,30.729507,-8.573094,27.977016
Dashboard,30.729507,-8.573094,27.977016
URL,-0.061377775,-15.07041,3.2352297
Dashboard,32.920162,0.051138118,10.506275
Dashboard,32.920162,0.051138118,10.506275
If,-8.245302,26.194641,-16.243015
will,-24.461363,18.464645,7.323181
Dashboard,32.920162,0.051138118,10.506275
Dashboard,32.920162,0.051138118,10.506275
Run,1.4662558,14.005034,-11.619725
Hover,-12.617894,-15.689912,18.402098
Select,25.307629,6.218547,-21.346634
Menu,-7.079954,3.2224069,4.3500614
Dashboard,30.729507,-8.573094,27.977016
Navigation,-6.04082,2.5817907,4.0821543
Drag,-10.293706,-15.330374,19.258286
Edit,39.30721,-0.8307436,-15.44122
Time,-5.2257,18.021269,29.787237
SM,-8.33263,-40.90785,20.243633
Understanding,-8.061573,-20.311874,-22.10015
Week,-19.660057,5.8174744,38.08261
Dr,31.439379,22.780058,20.742466
chenyanghecuhkeduhk,-32.79445,-16.384365,7.692506
Design,24.926247,15.628495,-7.877996
Building,33.316254,19.82011,6.6993666
Exercise,8.366559,40.30005,4.096424
PART,-15.172434,15.6439495,40.24599
Design,6.497787,28.295069,-7.3379607
Design,24.926247,15.628495,-7.877996
Data,4.2029405,1.955394,40.477776
Design,24.926247,15.628495,-7.877996
Design,24.926247,15.628495,-7.877996
Design,35.0083,26.938383,-11.185481
Design,24.926247,15.628495,-7.877996
representation,19.997076,-5.9483347,-20.49387
Design,24.926247,15.628495,-7.877996
Design,24.926247,15.628495,-7.877996
Design,24.926247,15.628495,-7.877996
Design,24.926247,15.628495,-7.877996
Design,24.926247,15.628495,-7.877996
Design,24.926247,15.628495,-7.877996
Color,8.836882,17.175903,37.408566
After,-2.2100537,9.860509,6.1724086
of,-15.261288,25.04787,14.430934
ensures,6.1869793,10.557982,-22.670399
any,-29.252623,1.3405088,-0.19630828
can,-36.194904,5.205189,16.415676
color,28.852283,6.5326214,35.504105
Color,17.564428,12.275577,23.616892
application,7.318856,-8.30764,2.070873
intuitive,5.2623334,-29.113438,-12.172792
of,-15.1259775,26.808756,13.346017
Saturation,5.1288433,-31.96918,17.17919
Color,16.141497,9.219314,20.365139
Hue,13.522696,15.683033,24.372057
distinct,-22.787441,-3.260318,-18.92985
With,-5.237878,13.032953,-5.7695603
tones,6.0489326,-18.315708,19.905933
Hue,13.522696,15.683033,24.372057
difference,-25.814703,-7.166498,-25.567738
Color,18.265818,12.678924,25.29154
Saturation,4.2999854,-31.897118,17.088646
This,-29.47722,1.6507301,-25.882307
increasing,11.606136,10.129752,-5.160157
saturation,4.832189,-31.753092,16.229074
Color,14.601705,10.8938265,23.87432
Lightness,-9.983257,7.2503567,-2.788213
It,-17.75311,40.576332,-6.1616077
It,-37.64179,28.475702,-2.9850774
create,13.630828,15.999264,-38.409576
Color,18.44061,12.378014,21.319582
Saturation,5.1288433,-31.96918,17.17919
Color,19.369259,14.229501,22.233286
distinct,-22.787441,-3.260318,-18.92985
Color,18.622013,10.867887,21.18747
Data,4.2029405,1.955394,40.477776
Quantitative,-13.777487,-30.844677,-2.2526696
When,-4.4332066,45.475376,5.7957106
possible,-6.2681766,23.609785,-0.21086912
To,-30.68696,17.39045,18.759745
converging,11.275919,16.12147,-1.9423748
values,-3.9776134,-16.200474,32.28989
If,-8.245302,26.194641,-16.243015
range,-3.5789459,-6.5131774,7.687449
different,-21.015793,-0.7943821,-22.610477
color,28.852283,6.5326214,35.504105
Color,17.617758,11.361981,22.203285
Data,4.2029405,1.955394,40.477776
Quantitative,-13.777487,-30.844677,-2.2526696
In,-2.503941,34.880215,3.5833094
Switzerland,-7.009712,-0.62238693,17.617064
lighter,-10.686888,7.2685323,-2.2701285
perception,2.9156098,-16.327806,-12.01931
Color,18.051567,13.334441,22.358614
Data,15.654104,1.8467648,34.451
Quantitative,-12.959078,-30.632591,-3.2424676
Color,20.035448,11.249567,20.555079
Data,4.2029405,1.955394,40.477776
Quantitative,-12.491739,-30.85285,-2.0470903
Color,18.171621,10.835427,25.14038
Data,4.2029405,1.955394,40.477776
Categorical,-16.347153,-37.441906,7.2660794
When,-9.963131,42.790733,6.1285357
of,-15.261288,25.04787,14.430934
different,-20.820347,0.33894005,-23.218678
underground,-8.069277,6.9515123,10.603901
Ordinal,-1.9100593,-3.0492904,1.5635298
converging,11.278189,16.12294,-1.9421238
some,-31.942944,1.9243691,-4.090828
eg,-9.92039,2.0717745,26.866535
Color,18.52656,13.982061,23.938559
Data,4.2029405,1.955394,40.477776
Categorical,-16.347153,-37.441906,7.2660794
Color,18.303692,9.919382,22.448654
Data,4.2029405,1.955394,40.477776
Categorical,-16.347153,-37.441906,7.2660794
Creating,31.250093,11.568328,-28.626223
Color,17.564428,12.275577,23.616892
Data,4.2029405,1.955394,40.477776
Categorical,-16.347153,-37.441906,7.2660794
Creating,31.172972,-5.2702785,-26.005962
representing,15.203432,-5.516601,-22.447794
Color,19.704947,9.49548,21.673447
Data,4.2029405,1.955394,40.477776
Categorical,-21.740843,-38.441956,1.6319358
Color,12.727222,15.070078,33.900833
Data,4.2029405,1.955394,40.477776
Categorical,-21.740843,-38.441956,1.6319358
Color,8.836882,17.175903,37.408566
Data,4.2029405,1.955394,40.477776
Categorical,-23.308205,-35.478558,7.436284
Color,12.841315,12.209682,27.583494
